Lot Frontage,Lot Area,Neighborhood,House Style,Overall Qual,Year Built,Exterior 1st,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Type,Garage Finish,Garage Area,Paved Drive,Total Outdoor SF (Porch),Total Bath,SalePrice
79.0,11526,Crawfor,2.5Fin,6,1922,MetalSd,0.0,TA,BrkTil,Ex,TA,No,Unf,588.0,Fa,Y,SBrkr,1423,748,3,TA,1,Detchd,Fin,672.0,Y,431,2.0,191000
63.0,15576,Crawfor,2Story,6,1915,Wd Sdng,0.0,TA,BrkTil,Gd,TA,No,Unf,840.0,Ex,Y,SBrkr,840,840,4,TA,0,Attchd,Unf,308.0,Y,160,2.0,177000
63.0,15564,Crawfor,1.5Fin,6,1914,Wd Sdng,0.0,TA,BrkTil,Gd,TA,No,Unf,676.0,Ex,Y,SBrkr,676,588,3,TA,0,Detchd,Unf,400.0,Y,424,1.0,147500
52.0,6292,SWISU,1Story,6,1930,Wd Sdng,0.0,TA,BrkTil,Gd,TA,Mn,Rec,768.0,TA,N,SBrkr,790,0,2,TA,0,Detchd,Unf,160.0,Y,141,1.0,91000
54.0,7609,Crawfor,2Story,8,1925,Stucco,0.0,Gd,PConc,Fa,TA,No,ALQ,798.0,Ex,Y,SBrkr,798,714,3,Gd,1,Detchd,Unf,180.0,P,142,3.0,231000
51.0,10480,SWISU,1.5Fin,6,1936,MetalSd,0.0,TA,BrkTil,TA,TA,No,Unf,1064.0,Ex,Y,FuseA,1166,0,3,TA,0,Detchd,Unf,240.0,Y,0,1.0,115000
70.0,9650,Crawfor,2Story,6,1923,Wd Sdng,0.0,TA,BrkTil,TA,TA,No,Unf,784.0,TA,Y,SBrkr,819,784,4,TA,1,Attchd,Unf,599.0,Y,217,1.0,138000
60.0,7200,Crawfor,2Story,7,1931,Stucco,0.0,TA,BrkTil,Gd,TA,No,Unf,776.0,TA,Y,SBrkr,851,651,3,TA,1,Attchd,RFn,270.0,P,112,1.5,149000
74.0,11988,Crawfor,2Story,6,1934,Stucco,0.0,TA,CBlock,TA,TA,No,LwQ,715.0,Fa,Y,FuseA,849,811,3,TA,1,Detchd,Unf,240.0,Y,0,1.5,188700
70.0,11700,Crawfor,1.5Fin,5,1937,WdShing,0.0,TA,CBlock,TA,TA,No,BLQ,942.0,Ex,Y,SBrkr,1265,673,4,Gd,1,Detchd,Unf,240.0,Y,40,2.0,198000
70.0,9260,Crawfor,1.5Fin,5,1938,Wd Sdng,0.0,TA,BrkTil,TA,TA,No,Unf,884.0,TA,Y,FuseF,932,442,3,TA,0,Detchd,Unf,225.0,Y,164,1.0,110000
79.0,7801,Crawfor,1Story,6,1951,WdShing,88.0,TA,PConc,TA,TA,No,Rec,1091.0,Fa,N,FuseA,1091,0,2,TA,1,Attchd,Fin,344.0,Y,392,1.5,104000
100.0,9670,Crawfor,2Story,8,1935,BrkFace,40.0,TA,PConc,TA,Fa,No,LwQ,608.0,TA,Y,SBrkr,983,890,4,TA,2,Detchd,Fin,786.0,Y,207,1.5,257076
70.0,14100,Crawfor,1.5Fin,8,1935,Stucco,632.0,TA,CBlock,TA,TA,Mn,Rec,728.0,Ex,Y,SBrkr,1968,1479,4,Gd,2,BuiltIn,Unf,1014.0,Y,326,3.5,381000
70.0,15660,Crawfor,1.5Fin,7,1939,VinylSd,312.0,Gd,CBlock,TA,TA,No,BLQ,798.0,Ex,Y,SBrkr,1137,817,3,Gd,2,Attchd,Unf,431.0,Y,269,2.0,311500
70.0,12392,Crawfor,1.5Fin,7,1950,VinylSd,0.0,TA,CBlock,TA,Gd,No,GLQ,832.0,Ex,Y,SBrkr,1218,943,3,Gd,2,Attchd,Fin,506.0,Y,96,3.5,263400
56.0,26073,Crawfor,1Story,5,1956,BrkFace,0.0,TA,PConc,TA,TA,No,Rec,1898.0,Ex,Y,FuseA,1898,0,3,TA,2,Attchd,Unf,484.0,Y,275,2.5,236500
70.0,14778,Crawfor,1Story,6,1954,HdBoard,72.0,Gd,CBlock,TA,TA,No,BLQ,1296.0,Ex,Y,SBrkr,1640,0,3,Gd,1,Detchd,Unf,924.0,Y,108,2.0,224000
24.0,1879,Blueste,2Story,6,1980,MetalSd,0.0,TA,CBlock,Gd,TA,No,GLQ,516.0,TA,Y,SBrkr,516,516,2,TA,1,Detchd,Unf,462.0,Y,213,1.0,116500
24.0,1950,Blueste,2Story,6,1980,MetalSd,0.0,TA,CBlock,Gd,TA,No,LwQ,716.0,TA,Y,SBrkr,716,840,3,TA,1,Attchd,Fin,452.0,Y,161,3.5,151000
50.0,7000,IDOTRR,1Story,6,1926,VinylSd,0.0,TA,BrkTil,TA,TA,No,Rec,894.0,TA,Y,SBrkr,919,0,2,TA,0,Detchd,Unf,195.0,P,116,2.0,126000
60.0,6000,IDOTRR,1.5Fin,6,1940,VinylSd,0.0,TA,CBlock,Fa,TA,No,Unf,720.0,Gd,Y,SBrkr,760,330,3,TA,0,Detchd,Unf,240.0,Y,0,1.0,120000
40.0,3636,IDOTRR,1Story,4,1922,AsbShng,0.0,TA,BrkTil,TA,Fa,No,Unf,796.0,Fa,N,SBrkr,796,0,2,TA,0,None,None,0.0,N,100,1.0,55000
60.0,5890,IDOTRR,1Story,6,1930,Wd Sdng,0.0,Gd,BrkTil,TA,TA,Av,ALQ,816.0,Ex,Y,SBrkr,816,0,2,TA,0,Detchd,Unf,432.0,Y,96,1.0,120500
71.0,6900,IDOTRR,1Story,5,1940,VinylSd,0.0,TA,CBlock,TA,TA,No,ALQ,740.0,Ex,Y,SBrkr,778,0,2,TA,1,Detchd,Fin,924.0,Y,25,1.0,120500
58.0,8155,IDOTRR,1.5Fin,5,1930,Wd Sdng,0.0,TA,CBlock,Gd,TA,No,Unf,780.0,Gd,Y,FuseA,780,420,4,TA,0,None,None,0.0,Y,96,1.0,119000
75.0,6000,IDOTRR,SLvl,5,1967,HdBoard,0.0,Fa,CBlock,Gd,TA,Mn,Rec,624.0,Ex,Y,SBrkr,1092,564,3,TA,1,Attchd,Unf,288.0,Y,280,1.5,126000
60.0,7392,IDOTRR,1Story,5,1930,Wd Sdng,0.0,TA,BrkTil,TA,TA,No,Unf,520.0,TA,Y,FuseA,912,0,2,TA,0,Detchd,RFn,360.0,Y,90,1.0,99500
75.0,9000,IDOTRR,1.5Fin,5,1958,WdShing,162.0,TA,CBlock,TA,TA,No,ALQ,1151.0,Gd,Y,FuseA,1151,804,4,TA,0,Attchd,Fin,356.0,Y,0,2.0,165500
80.0,14584,IDOTRR,1Story,1,1952,AsbShng,0.0,Fa,Slab,None,None,None,None,0.0,Po,N,FuseA,733,0,2,Fa,0,Attchd,Unf,487.0,N,0,1.0,13100
60.0,5280,IDOTRR,2Story,4,1895,Wd Sdng,0.0,TA,Stone,Po,Fa,No,Unf,173.0,Ex,N,SBrkr,825,536,2,TA,0,Detchd,Unf,185.0,Y,123,1.0,89000
50.0,8500,IDOTRR,2Story,4,1920,BrkFace,0.0,TA,BrkTil,TA,TA,No,Unf,649.0,TA,N,SBrkr,649,668,3,TA,0,Detchd,Unf,250.0,N,226,1.0,40000
52.0,5150,IDOTRR,1.5Fin,4,1910,Plywood,0.0,TA,PConc,Po,TA,No,Unf,356.0,TA,N,FuseA,671,378,2,TA,0,Detchd,Unf,195.0,N,0,1.0,80900
120.0,18000,IDOTRR,1Story,3,1935,MetalSd,0.0,Fa,CBlock,TA,TA,No,Unf,894.0,TA,Y,SBrkr,894,0,2,TA,0,Detchd,RFn,1248.0,Y,20,1.0,81000
60.0,9000,IDOTRR,2Story,4,1920,MetalSd,0.0,TA,Stone,Fa,Fa,Mn,Unf,592.0,Ex,Y,SBrkr,432,432,3,Fa,0,Detchd,Unf,216.0,N,190,1.5,65000
64.0,5587,Crawfor,1Story,8,2008,CemntBd,186.0,Ex,PConc,Ex,TA,Gd,GLQ,1600.0,Ex,Y,SBrkr,1652,0,2,Gd,1,Attchd,Fin,482.0,Y,215,3.5,392500
44.0,3843,Crawfor,1Story,8,2007,CemntBd,186.0,Ex,PConc,Ex,TA,Gd,GLQ,1596.0,Ex,Y,SBrkr,1648,0,2,Ex,1,Attchd,Fin,525.0,Y,215,3.5,294464
44.0,3811,Crawfor,1Story,7,2004,CemntBd,174.0,Gd,PConc,Ex,TA,Gd,GLQ,1594.0,Ex,Y,SBrkr,1646,0,2,Ex,1,Attchd,Fin,482.0,Y,336,3.5,250000
44.0,3842,Crawfor,1Story,8,2004,CemntBd,174.0,Gd,PConc,Ex,TA,Gd,GLQ,1594.0,Ex,Y,SBrkr,1646,0,2,Gd,1,Attchd,Fin,482.0,Y,336,3.5,275000
74.0,23730,Mitchel,1Story,7,1996,MetalSd,668.0,Gd,PConc,Ex,TA,Mn,GLQ,1840.0,Ex,Y,SBrkr,2032,0,3,Gd,0,Attchd,Fin,786.0,Y,238,4.0,300000
74.0,13265,Mitchel,1Story,8,2002,CemntBd,148.0,Gd,PConc,Gd,TA,No,GLQ,1568.0,Ex,Y,SBrkr,1689,0,3,Gd,2,Attchd,RFn,857.0,Y,209,3.0,271000
74.0,11050,Mitchel,2Story,7,1996,VinylSd,0.0,TA,PConc,Gd,TA,Mn,Unf,910.0,Ex,Y,SBrkr,910,910,3,Gd,1,Attchd,Unf,816.0,Y,350,2.5,213000
76.0,9880,Mitchel,SLvl,6,1977,Plywood,0.0,TA,CBlock,TA,TA,Av,ALQ,1096.0,TA,Y,SBrkr,1118,0,3,TA,1,Attchd,Fin,358.0,Y,203,2.0,171000
75.0,10125,Mitchel,1Story,6,1977,Plywood,0.0,TA,CBlock,TA,TA,No,ALQ,1196.0,TA,Y,SBrkr,1279,0,3,TA,2,Detchd,Unf,473.0,Y,321,2.5,171500
76.0,10260,Mitchel,2Story,5,1976,Plywood,0.0,TA,CBlock,None,None,None,None,0.0,TA,Y,SBrkr,936,936,4,TA,0,Attchd,Unf,484.0,Y,0,3.0,100000
74.0,9990,Mitchel,1Story,4,1991,HdBoard,0.0,TA,PConc,Gd,TA,No,ALQ,1680.0,Gd,Y,SBrkr,1689,0,3,TA,1,Attchd,Unf,432.0,Y,548,3.0,228500
82.0,164660,Timber,1.5Fin,5,1965,Plywood,0.0,TA,CBlock,TA,TA,Gd,ALQ,1499.0,Ex,Y,SBrkr,1619,167,3,TA,2,Attchd,Fin,529.0,Y,670,4.0,228950
42.0,4084,Timber,1Story,7,1986,VinylSd,340.0,Gd,CBlock,Gd,TA,Av,GLQ,1277.0,Gd,Y,SBrkr,1501,0,2,Gd,1,Attchd,Fin,512.0,Y,240,3.0,241500
82.0,15498,Timber,1Story,8,1976,Stone,0.0,Gd,CBlock,Gd,TA,Av,ALQ,1565.0,TA,Y,SBrkr,2898,0,2,Gd,1,Attchd,Fin,665.0,Y,246,3.0,287000
74.0,11563,Timber,1Story,8,2006,VinylSd,258.0,Gd,PConc,Ex,TA,Gd,GLQ,1518.0,Ex,Y,SBrkr,1537,0,3,Gd,0,Attchd,Fin,788.0,Y,26,3.0,294000
71.0,9520,Timber,1Story,8,2007,VinylSd,338.0,Gd,PConc,Gd,TA,Gd,GLQ,1638.0,Ex,Y,SBrkr,1646,0,3,Gd,1,Attchd,RFn,800.0,Y,236,3.0,293077
107.0,12852,Timber,2Story,8,2007,VinylSd,0.0,Gd,PConc,Gd,TA,Av,GLQ,920.0,Ex,Y,SBrkr,920,860,3,Gd,1,Attchd,Fin,612.0,Y,192,3.5,264966
73.0,9802,Timber,SLvl,5,2006,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,352.0,Gd,Y,SBrkr,712,730,3,TA,0,BuiltIn,Fin,400.0,Y,100,2.5,172500
73.0,9735,Timber,SLvl,5,2006,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,384.0,Gd,Y,SBrkr,754,640,3,Gd,0,BuiltIn,Fin,400.0,Y,100,2.5,167500
81.0,12018,Timber,2Story,7,2008,VinylSd,60.0,Gd,PConc,Gd,TA,Av,Unf,796.0,Ex,Y,SBrkr,796,816,3,Gd,0,Attchd,Fin,666.0,Y,64,2.5,218689
75.0,12890,Timber,1Story,6,1989,Wd Sdng,128.0,TA,CBlock,Gd,TA,No,Unf,1495.0,Ex,Y,SBrkr,1495,0,3,TA,1,Attchd,Unf,438.0,Y,444,2.0,150000
47.0,12416,Timber,1Story,6,1986,VinylSd,132.0,TA,CBlock,Gd,Fa,No,ALQ,1606.0,TA,Y,SBrkr,1651,0,3,TA,1,Attchd,Fin,616.0,Y,192,3.0,184000
93.0,18265,Timber,1Story,6,1986,Plywood,228.0,Gd,CBlock,Gd,Gd,Av,GLQ,1256.0,Ex,Y,SBrkr,1256,0,3,Gd,1,Attchd,Unf,578.0,Y,282,2.0,180000
85.0,10200,Timber,SLvl,6,1988,HdBoard,219.0,Gd,CBlock,Gd,TA,Av,GLQ,1461.0,Ex,Y,SBrkr,1509,0,3,Gd,1,Attchd,RFn,600.0,Y,224,3.0,175000
82.0,11202,Timber,1Story,8,2003,VinylSd,206.0,Gd,PConc,Ex,TA,Av,GLQ,1432.0,Ex,Y,SBrkr,1440,0,3,Gd,1,Attchd,Fin,467.0,Y,280,3.0,232500
82.0,7915,Timber,1Story,6,1999,VinylSd,0.0,Gd,PConc,Ex,TA,Mn,GLQ,1666.0,Ex,Y,SBrkr,1675,0,3,Gd,0,Attchd,RFn,435.0,Y,217,3.0,195000
85.0,12244,Timber,2Story,8,2003,VinylSd,226.0,Gd,PConc,Gd,TA,Gd,GLQ,1482.0,Ex,Y,SBrkr,1482,780,4,Gd,2,Attchd,Fin,749.0,Y,168,3.5,305000
79.0,11449,Timber,1Story,8,2007,VinylSd,0.0,Gd,PConc,Gd,TA,Av,GLQ,1884.0,Ex,Y,SBrkr,1728,0,3,Gd,1,Attchd,Fin,520.0,Y,276,3.0,298751
85.0,11447,Timber,1Story,8,2005,VinylSd,674.0,Gd,PConc,Ex,TA,Av,GLQ,1964.0,Ex,Y,SBrkr,1964,0,3,Gd,1,Attchd,Fin,892.0,Y,265,3.5,370000
97.0,8940,Mitchel,SFoyer,7,1997,VinylSd,200.0,TA,PConc,Gd,Gd,Gd,GLQ,1344.0,Ex,Y,SBrkr,1344,0,2,TA,0,Attchd,Fin,784.0,Y,0,4.0,209200
78.0,7060,Mitchel,SFoyer,7,1997,VinylSd,200.0,TA,PConc,Gd,Gd,Gd,GLQ,1344.0,Ex,Y,SBrkr,1344,0,2,TA,0,Attchd,Fin,784.0,Y,0,4.0,206300
77.0,9278,Mitchel,1Story,5,2007,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,1092.0,Ex,Y,SBrkr,1092,0,2,TA,0,None,None,0.0,Y,52,1.0,146000
32.0,4500,Mitchel,1Story,6,1997,VinylSd,197.0,TA,PConc,Ex,TA,No,GLQ,1189.0,Ex,Y,SBrkr,1189,0,2,TA,0,Attchd,RFn,392.0,Y,122,3.0,160500
150.0,14137,Mitchel,SFoyer,4,1964,HdBoard,98.0,TA,CBlock,Gd,TA,Av,ALQ,1200.0,Gd,Y,SBrkr,1200,0,3,TA,0,2Types,Fin,850.0,Y,290,2.0,173000
21.0,4224,MeadowV,1Story,5,1975,CemntBd,0.0,TA,PConc,Gd,TA,No,GLQ,1040.0,Gd,Y,SBrkr,1040,0,3,TA,0,Attchd,Unf,499.0,Y,100,1.0,124000
21.0,2665,MeadowV,2Story,5,1976,CemntBd,0.0,TA,PConc,Gd,TA,Mn,Unf,264.0,TA,Y,SBrkr,616,688,3,TA,1,BuiltIn,Fin,336.0,Y,165,1.5,115000
41.0,2665,MeadowV,2Story,5,1976,CemntBd,0.0,TA,PConc,Gd,TA,No,ALQ,550.0,TA,Y,SBrkr,925,550,4,TA,1,Attchd,Unf,336.0,Y,118,2.0,129500
21.0,1974,MeadowV,SFoyer,4,1973,CemntBd,0.0,TA,CBlock,Gd,TA,Av,GLQ,526.0,Gd,Y,SBrkr,526,462,2,TA,0,BuiltIn,RFn,297.0,Y,221,2.0,105000
21.0,1596,MeadowV,SLvl,4,1973,CemntBd,0.0,TA,CBlock,Gd,TA,Gd,GLQ,462.0,TA,Y,SBrkr,526,462,1,TA,1,BuiltIn,RFn,297.0,Y,101,2.0,94900
74.0,17979,Mitchel,1Story,5,1968,Plywood,0.0,TA,CBlock,TA,TA,No,ALQ,1113.0,Ex,Y,SBrkr,1160,0,3,Gd,0,Attchd,Unf,257.0,Y,81,2.0,152500
21.0,1477,MeadowV,2Story,6,1970,CemntBd,0.0,TA,CBlock,TA,TA,No,GLQ,546.0,Ex,Y,SBrkr,546,546,3,TA,0,None,None,0.0,Y,187,2.5,98000
21.0,1890,MeadowV,SFoyer,4,1972,CemntBd,0.0,TA,CBlock,Gd,TA,Av,ALQ,630.0,Gd,Y,SBrkr,630,0,1,TA,0,None,None,0.0,Y,88,2.0,81000
100.0,21750,Mitchel,1Story,5,1954,HdBoard,0.0,TA,CBlock,TA,TA,No,Unf,988.0,Ex,Y,FuseA,988,0,2,TA,0,Attchd,RFn,520.0,N,0,1.0,113000
59.0,6490,Mitchel,1Story,5,1983,VinylSd,0.0,TA,CBlock,TA,TA,No,GLQ,816.0,Ex,Y,SBrkr,816,0,2,TA,0,Attchd,Unf,264.0,Y,315,1.5,128500
37.0,6951,Mitchel,1Story,5,1984,HdBoard,0.0,TA,CBlock,TA,TA,No,ALQ,876.0,TA,Y,SBrkr,923,0,3,TA,0,Attchd,Unf,264.0,Y,362,2.0,119500
60.0,6600,Mitchel,1Story,5,1982,VinylSd,0.0,Gd,CBlock,TA,TA,No,ALQ,816.0,Ex,Y,SBrkr,816,0,3,Gd,1,Attchd,Unf,264.0,Y,0,1.5,130500
60.0,6600,Mitchel,1Story,5,1982,HdBoard,0.0,TA,PConc,TA,Gd,No,GLQ,816.0,Ex,Y,SBrkr,816,0,2,TA,0,Detchd,Fin,816.0,Y,0,2.0,138000
60.0,6600,Mitchel,1Story,5,1982,HdBoard,0.0,TA,CBlock,TA,TA,No,GLQ,845.0,Gd,Y,SBrkr,845,0,3,Gd,0,Attchd,Unf,264.0,Y,0,1.0,134500
75.0,12508,Mitchel,1.5Fin,6,1940,VinylSd,0.0,TA,CBlock,Gd,TA,Mn,ALQ,983.0,Ex,Y,SBrkr,983,767,4,TA,0,Attchd,Unf,423.0,Y,401,3.0,160000
74.0,12395,Mitchel,1Story,5,1984,HdBoard,0.0,TA,CBlock,TA,TA,No,ALQ,864.0,TA,Y,SBrkr,889,0,3,TA,0,Attchd,Unf,484.0,Y,0,1.0,137500
74.0,11075,Mitchel,2Story,5,1969,HdBoard,232.0,TA,CBlock,TA,TA,Av,ALQ,784.0,Ex,Y,SBrkr,1168,800,4,TA,1,Attchd,RFn,530.0,Y,494,3.0,172000
60.0,56600,IDOTRR,2.5Unf,5,1900,Wd Sdng,0.0,TA,BrkTil,TA,TA,No,Unf,686.0,Ex,Y,SBrkr,1150,686,4,TA,0,Detchd,Unf,288.0,N,0,2.0,103000
85.0,10667,NAmes,1Story,6,1971,MetalSd,302.0,TA,CBlock,TA,TA,No,BLQ,1587.0,TA,Y,SBrkr,1587,0,3,TA,1,Attchd,Unf,525.0,Y,44,2.0,167300
85.0,10628,NAmes,1Story,7,1970,Plywood,0.0,TA,CBlock,TA,Gd,Gd,GLQ,1277.0,TA,Y,SBrkr,1277,0,2,TA,1,Attchd,Unf,526.0,Y,176,2.0,167000
95.0,13651,NAmes,1Story,7,1973,Plywood,1115.0,TA,CBlock,Gd,TA,Gd,ALQ,2223.0,Ex,Y,SBrkr,2223,0,3,TA,2,Attchd,Fin,516.0,Y,300,3.0,244000
95.0,15865,NAmes,1Story,8,1970,Wd Sdng,0.0,Gd,PConc,TA,Gd,Gd,ALQ,2217.0,Ex,Y,SBrkr,2217,0,4,Gd,1,Attchd,Unf,621.0,Y,512,3.0,268000
64.0,12394,Gilbert,2Story,7,2003,VinylSd,0.0,Gd,PConc,Gd,TA,Gd,Unf,847.0,Ex,Y,SBrkr,847,886,3,Gd,1,BuiltIn,Fin,433.0,Y,148,2.5,225000
64.0,10364,Gilbert,2Story,6,1995,MetalSd,0.0,TA,PConc,Gd,TA,No,Unf,806.0,Gd,Y,SBrkr,806,766,3,TA,1,BuiltIn,Fin,373.0,Y,40,2.5,168000
64.0,13869,Gilbert,2Story,6,1997,VinylSd,0.0,TA,PConc,Gd,TA,Av,GLQ,794.0,Gd,Y,SBrkr,794,676,3,TA,0,Attchd,Fin,388.0,Y,75,2.5,177000
57.0,8773,Gilbert,2Story,6,1997,VinylSd,0.0,TA,PConc,Gd,TA,Av,Unf,916.0,Gd,Y,SBrkr,916,684,3,TA,1,Attchd,Fin,460.0,Y,138,2.5,169000
56.0,8872,Gilbert,SLvl,6,1997,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,384.0,Gd,Y,SBrkr,754,630,3,TA,1,BuiltIn,Fin,390.0,Y,0,2.5,161500
41.0,5330,StoneBr,1Story,8,2000,CemntBd,0.0,Gd,PConc,Gd,TA,Av,GLQ,1494.0,Ex,Y,SBrkr,1652,0,2,Ex,0,Attchd,RFn,499.0,Y,144,3.0,251000
64.0,10147,Gilbert,SLvl,6,1994,HdBoard,32.0,TA,PConc,Gd,TA,No,LwQ,392.0,Gd,Y,SBrkr,924,770,3,TA,1,BuiltIn,Fin,398.0,Y,320,2.5,160000
64.0,8637,Gilbert,2Story,6,1999,VinylSd,0.0,TA,PConc,Gd,TA,No,ALQ,923.0,Gd,Y,SBrkr,947,767,3,TA,1,Attchd,Fin,451.0,Y,304,3.5,180000
63.0,7875,Gilbert,2Story,7,1996,HdBoard,0.0,Gd,PConc,Gd,TA,No,Rec,691.0,Gd,Y,SBrkr,691,862,3,Gd,0,Attchd,Fin,420.0,Y,44,2.5,178750
63.0,7875,Gilbert,1Story,7,1995,HdBoard,38.0,TA,PConc,Gd,Gd,No,Unf,1237.0,Gd,Y,SBrkr,1253,0,3,TA,1,Attchd,Fin,402.0,Y,241,2.0,176000
60.0,7500,Gilbert,2Story,6,1999,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,938.0,Ex,Y,SBrkr,957,1342,5,TA,1,Attchd,Fin,482.0,Y,218,3.5,204000
64.0,9556,Gilbert,1Story,7,1992,HdBoard,52.0,TA,PConc,Gd,TA,No,Unf,1168.0,Gd,Y,SBrkr,1187,0,3,Gd,0,Attchd,RFn,420.0,Y,21,2.0,160000
64.0,10784,Gilbert,SLvl,7,1991,HdBoard,76.0,Gd,PConc,Gd,TA,No,Unf,384.0,Gd,Y,SBrkr,802,670,3,Gd,1,Attchd,RFn,402.0,Y,164,2.5,160000
64.0,9125,Gilbert,SLvl,7,1992,HdBoard,170.0,TA,PConc,Gd,TA,No,Unf,384.0,Gd,Y,SBrkr,812,670,3,Gd,1,Attchd,Fin,392.0,Y,125,2.5,163900
64.0,7655,Gilbert,2Story,6,1993,HdBoard,0.0,TA,PConc,Gd,TA,No,Unf,903.0,Gd,Y,SBrkr,910,732,3,TA,1,Attchd,RFn,392.0,Y,374,2.5,168000
160.0,18160,Gilbert,1Story,6,1964,HdBoard,138.0,TA,CBlock,TA,TA,Av,BLQ,1302.0,Fa,Y,SBrkr,1128,0,3,TA,1,Attchd,Unf,480.0,P,354,2.0,154204
60.0,3696,StoneBr,1Story,8,1986,HdBoard,0.0,Gd,CBlock,Gd,TA,No,Unf,1074.0,Ex,Y,SBrkr,1088,0,2,Gd,0,Attchd,RFn,461.0,Y,211,1.5,170000
60.0,5062,StoneBr,2Story,7,1984,HdBoard,0.0,Gd,CBlock,Gd,TA,Mn,GLQ,1190.0,Gd,Y,SBrkr,1190,900,3,Gd,1,Attchd,Fin,577.0,Y,219,3.0,207500
38.0,4740,StoneBr,1Story,8,1988,CemntBd,0.0,Gd,CBlock,Gd,TA,Gd,GLQ,1166.0,Gd,Y,SBrkr,1179,0,2,TA,0,Attchd,RFn,480.0,Y,243,3.0,182000
35.0,5118,StoneBr,1Story,8,1990,CemntBd,0.0,Gd,PConc,Gd,TA,Gd,GLQ,1312.0,Gd,Y,SBrkr,1321,0,1,Gd,1,Attchd,RFn,484.0,Y,204,2.0,212000
86.0,14157,StoneBr,1Story,9,2005,VinylSd,200.0,Gd,PConc,Ex,TA,Gd,GLQ,1922.0,Ex,Y,SBrkr,1922,0,3,Gd,1,Attchd,Fin,676.0,Y,229,3.0,377426
98.0,12328,StoneBr,2Story,8,2005,VinylSd,146.0,Gd,PConc,Ex,TA,Mn,GLQ,1149.0,Ex,Y,SBrkr,1164,1377,4,Ex,1,BuiltIn,Fin,729.0,Y,152,4.5,349265
52.0,51974,StoneBr,1Story,9,2006,VinylSd,710.0,Ex,PConc,Ex,TA,Av,GLQ,2660.0,Ex,Y,SBrkr,2338,0,4,Gd,2,Attchd,Fin,1110.0,Y,457,3.5,591587
195.0,41600,Gilbert,1Story,5,1969,HdBoard,0.0,TA,CBlock,Gd,TA,Gd,ALQ,1100.0,TA,Y,SBrkr,1424,0,3,TA,0,2Types,Unf,828.0,N,144,2.5,155000
61.0,8035,StoneBr,1Story,9,2006,MetalSd,165.0,Gd,PConc,Ex,TA,Gd,GLQ,1612.0,Ex,Y,SBrkr,1612,0,2,Ex,1,Attchd,Fin,556.0,Y,164,3.0,319900
60.0,8089,StoneBr,1Story,8,2007,MetalSd,0.0,Gd,PConc,Gd,TA,Av,GLQ,1419.0,Ex,Y,SBrkr,1419,0,2,Gd,1,Attchd,RFn,567.0,Y,140,3.0,392000
85.0,14082,StoneBr,1Story,8,2006,VinylSd,945.0,Gd,PConc,Ex,Gd,Gd,GLQ,2220.0,Ex,Y,SBrkr,2234,0,1,Gd,1,Attchd,RFn,724.0,Y,470,2.5,441929
81.0,13870,StoneBr,1Story,10,2006,CemntBd,250.0,Ex,PConc,Ex,TA,Gd,GLQ,1742.0,Ex,Y,SBrkr,2042,0,3,Ex,1,Attchd,Fin,724.0,Y,466,3.0,455000
80.0,12546,NWAmes,1Story,6,1981,MetalSd,310.0,Gd,CBlock,Gd,TA,No,BLQ,1440.0,Ex,Y,SBrkr,1440,0,3,Gd,1,Attchd,Fin,467.0,Y,99,2.0,182900
80.0,10960,NWAmes,1Story,6,1984,HdBoard,0.0,TA,CBlock,Gd,TA,No,GLQ,1284.0,TA,Y,SBrkr,1284,0,3,TA,0,Attchd,Unf,480.0,Y,192,3.0,174000
78.0,12090,NWAmes,SLvl,6,1984,VinylSd,74.0,TA,CBlock,Gd,TA,No,Unf,585.0,Ex,Y,SBrkr,1140,728,3,TA,1,BuiltIn,Fin,477.0,Y,527,3.5,178000
78.0,12090,NWAmes,2Story,7,1981,MetalSd,306.0,Gd,CBlock,Gd,TA,No,ALQ,725.0,Ex,Y,SBrkr,725,754,3,Gd,1,Attchd,RFn,484.0,Y,239,2.5,176000
93.0,12299,NWAmes,1Story,7,1978,Plywood,67.0,TA,CBlock,Gd,TA,No,GLQ,1529.0,TA,Y,SBrkr,1664,0,3,Gd,1,Attchd,Fin,663.0,Y,0,3.0,213000
61.0,11339,NWAmes,2Story,7,1979,HdBoard,549.0,TA,CBlock,Gd,TA,No,ALQ,780.0,TA,Y,SBrkr,1085,845,4,Gd,1,Attchd,Fin,481.0,Y,264,3.5,192000
92.0,11952,NWAmes,2Story,7,1977,WdShing,0.0,TA,CBlock,Gd,TA,No,Unf,808.0,TA,Y,SBrkr,1161,808,3,TA,1,Attchd,RFn,534.0,Y,276,2.5,190000
80.0,12046,NWAmes,2Story,6,1976,Plywood,298.0,TA,CBlock,TA,TA,No,LwQ,848.0,TA,Y,SBrkr,1118,912,4,Gd,1,Attchd,Fin,551.0,Y,224,2.5,195000
